method,workload,failure,repetition,response_time,reliability,service_availability,active_replica_count,network_transfer_volume,replication_transfer_volume,algorithm_decision_time
OGSA,W02,F4,rep-23,3.0422685013332487,1.0,0.9966435185185186,119,3650722201600,75161927680,3672.0347992231837
OGSA,W02,F4,rep-24,3.015838913138717,0.9366666666666666,0.9584490740740742,119,3389802938368,56908316672,3681.6467267926782
OGSA,W02,F4,rep-25,3.0207936648532603,0.9375,0.9584490740740742,117,3398392872960,68719476736,3635.9459288214566
OGSA,W02,F4,rep-26,3.0637433378132575,0.9375,0.9445601851851853,115,3446711255040,54760833024,3632.866345869843
OGSA,W02,F4,rep-27,3.015838913138717,0.9366666666666666,0.9584490740740742,115,3389802938368,55834574848,3618.7428331759293
OGSA,W02,F4,rep-28,3.0770656900740097,0.9,0.909837962962963,110,3323230945280,26843545600,3577.1354432072258
OGSA,W02,F4,rep-29,3.0637433378132575,0.9375,0.9445601851851853,118,3446711255040,54760833024,3702.342616059468
OGSA,W02,F4,rep-30,3.015838913138717,0.9366666666666666,0.9584490740740742,114,3389802938368,35433480192,3617.5847070553573
OGSA,W03,F0,rep-01,3.418078139733371,1.0,0.9497569444444447,123,4101693767680,70866960384,3687.1405149431666
OGSA,W03,F0,rep-02,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,63350767616,3629.747251106892
OGSA,W03,F0,rep-03,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,71940702208,3742.137619847199
OGSA,W03,F0,rep-04,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,60129542144,3659.2522838764125
OGSA,W03,F0,rep-05,3.418078139733371,1.0,0.9497569444444447,113,4101693767680,27917287424,3597.052617755253
OGSA,W03,F0,rep-06,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,44023414784,3653.5596336761955
OGSA,W03,F0,rep-07,3.418078139733371,1.0,0.9497569444444447,124,4101693767680,77309411328,3730.304762881133
OGSA,W03,F0,rep-08,3.418078139733371,1.0,0.9497569444444447,115,4101693767680,28991029248,3632.4362731393194
OGSA,W03,F0,rep-09,3.418078139733371,1.0,0.9497569444444447,112,4101693767680,38654705664,7182.333166943863
OGSA,W03,F0,rep-10,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,63350767616,3683.734886813909
OGSA,W03,F0,rep-11,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,59055800320,3669.6855410700664
OGSA,W03,F0,rep-12,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,48318382080,7165.407085150946
OGSA,W03,F0,rep-13,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,77309411328,3733.5668058512965
OGSA,W03,F0,rep-14,3.418078139733371,1.0,0.9497569444444447,120,4101693767680,69793218560,3708.569346796139
OGSA,W03,F0,rep-15,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,70866960384,3728.1191797665088
OGSA,W03,F0,rep-16,3.418078139733371,1.0,0.9497569444444447,124,4101693767680,79456894976,3692.2585656575393
OGSA,W03,F0,rep-17,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,54760833024,3679.711881908588
OGSA,W03,F0,rep-18,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,62277025792,3778.913071117131
OGSA,W03,F0,rep-19,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,71940702208,3680.0037717766827
OGSA,W03,F0,rep-20,3.418078139733371,1.0,0.9497569444444447,115,4101693767680,56908316672,3643.0798509682063
OGSA,W03,F0,rep-21,3.418078139733371,1.0,0.9497569444444447,130,4101693767680,86973087744,4032.027050096076
OGSA,W03,F0,rep-22,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,49392123904,3650.2784851327306
OGSA,W03,F0,rep-23,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,88046829568,8615.120118964114
OGSA,W03,F0,rep-24,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,61203283968,4008.9123529032804
OGSA,W03,F0,rep-25,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,73014444032,3689.5168108167127
OGSA,W03,F0,rep-26,3.418078139733371,1.0,0.9497569444444447,123,4101693767680,73014444032,3662.8227470064303
OGSA,W03,F0,rep-27,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,57982058496,3889.043913964997
OGSA,W03,F0,rep-28,3.418078139733371,1.0,0.9497569444444447,110,4101693767680,26843545600,3589.6575672522886
OGSA,W03,F0,rep-29,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,61203283968,3700.7644710538443
OGSA,W03,F0,rep-30,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,39728447488,3842.5188453984447
OGSA,W03,F1,rep-01,3.4186112030502502,0.9791666666666666,0.937604166666667,123,4016868163584,70866960384,3701.679490521201
OGSA,W03,F1,rep-02,3.4204388487081228,0.9791666666666666,0.9376041666666667,117,4019015647232,63350767616,3628.595821908675
OGSA,W03,F1,rep-03,3.4341461911421653,0.9791666666666666,0.9315277777777782,125,4035121774592,71940702208,3759.710780228488
OGSA,W03,F1,rep-04,3.4332323683132295,0.9791666666666666,0.9141666666666667,117,4034048032768,60129542144,3643.1062329065753
OGSA,W03,F1,rep-05,3.418078139733371,1.0,0.9497569444444447,113,4101693767680,27917287424,9331.051591798314
OGSA,W03,F1,rep-06,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,44023414784,3705.4002914082957
OGSA,W03,F1,rep-07,3.4341461911421653,0.9791666666666666,0.9341319444444447,124,4035121774592,77309411328,3763.2054761779727
OGSA,W03,F1,rep-08,3.4332323683132295,0.9791666666666666,0.9141666666666667,115,4034048032768,28991029248,3620.364239963237
OGSA,W03,F1,rep-09,3.418078139733371,1.0,0.9497569444444447,112,4101693767680,38654705664,3612.415474955924
OGSA,W03,F1,rep-10,3.4332323683132295,0.9791666666666666,0.9141666666666667,119,4034048032768,63350767616,3645.434491991182
OGSA,W03,F1,rep-11,3.4204388487081228,0.9791666666666666,0.9376041666666667,119,4019015647232,59055800320,3647.9906512540765
OGSA,W03,F1,rep-12,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,48318382080,3651.0533621476498
OGSA,W03,F1,rep-13,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,77309411328,3690.630876328214
OGSA,W03,F1,rep-14,3.4186112030502502,0.9791666666666666,0.9358680555555559,120,4016868163584,69793218560,3705.8511058276054
OGSA,W03,F1,rep-15,3.4332323683132295,0.9791666666666666,0.9141666666666667,125,4034048032768,70866960384,3691.9771867396776
OGSA,W03,F1,rep-16,3.4341461911421653,0.9791666666666666,0.9341319444444447,124,4035121774592,79456894976,3679.6948590199463
OGSA,W03,F1,rep-17,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,54760833024,11468.84469075303
OGSA,W03,F1,rep-18,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,62277025792,3639.2038148624124
OGSA,W03,F1,rep-19,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,71940702208,3639.6691492263926
OGSA,W03,F1,rep-20,3.4341461911421653,0.9791666666666666,0.9341319444444447,115,4035121774592,56908316672,3603.6704187863506
OGSA,W03,F1,rep-21,3.418078139733371,1.0,0.9497569444444447,130,4101693767680,86973087744,3714.5826241903706
OGSA,W03,F1,rep-22,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,49392123904,3644.507969132974
OGSA,W03,F1,rep-23,3.4341461911421653,0.9791666666666666,0.9341319444444447,125,4035121774592,88046829568,3749.4924140773946
OGSA,W03,F1,rep-24,3.4341461911421653,0.9791666666666666,0.9341319444444447,121,4035121774592,61203283968,3683.988161821617
OGSA,W03,F1,rep-25,3.4204388487081228,0.9791666666666666,0.9376041666666667,119,4019015647232,73014444032,3655.623290105723
OGSA,W03,F1,rep-26,3.4186112030502502,0.9791666666666666,0.937604166666667,123,4016868163584,73014444032,3666.1355012329295
OGSA,W03,F1,rep-27,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,57982058496,3613.689034114941
OGSA,W03,F1,rep-28,3.4400713771518157,0.9608333333333333,0.9040393518518517,110,3966402297856,26843545600,3550.7414613093715
OGSA,W03,F1,rep-29,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,61203283968,3670.9202365600504
OGSA,W03,F1,rep-30,3.4324533718033163,0.9658333333333333,0.9083796296296297,116,3978213457920,39728447488,3632.5356593879405
OGSA,W03,F2,rep-01,3.4665697059785283,0.93,0.9107986111111114,122,3868691791872,69793218560,3656.4894163166173
OGSA,W03,F2,rep-02,3.4058337154246003,0.95,0.9239930555555557,117,3882650435584,63350767616,3626.613264234038
OGSA,W03,F2,rep-03,3.39829868508074,0.95,0.8719184027777782,125,3874060500992,73014444032,3703.202114556916
OGSA,W03,F2,rep-04,3.4072279926929507,0.9525,0.9148524305555559,117,3894461595648,60129542144,3678.345889755292
OGSA,W03,F2,rep-05,3.4354077163304404,0.9483333333333334,0.9147656250000004,113,3909493981184,27917287424,3603.4115404472686
OGSA,W03,F2,rep-06,3.4179197707327775,0.9416666666666667,0.8706163194444448,116,3862249340928,44023414784,3624.50701079797
OGSA,W03,F2,rep-07,3.4387994731789835,0.95,0.9186805555555558,124,3920231399424,77309411328,3715.712134289788
OGSA,W03,F2,rep-08,3.403629949982521,0.9516666666666667,0.9168663194444449,115,3886945402880,28991029248,3602.602145896526
OGSA,W03,F2,rep-09,3.396108115838917,0.9516666666666667,0.9199826388888893,112,3878355468288,38654705664,3551.427492435323
OGSA,W03,F2,rep-10,3.4135374404776484,0.9491666666666667,0.923793402777778,119,3888019144704,64424509440,3623.2662161346525
OGSA,W03,F2,rep-11,3.400182442666703,0.945,0.8693142361111114,119,3855806889984,59055800320,3624.9202069302555
OGSA,W03,F2,rep-12,3.4275339447336615,0.9541666666666667,0.918559027777778,117,3924526366720,48318382080,3835.1104709436186
OGSA,W03,F2,rep-13,3.4118030251775244,0.9625,0.9276649305555558,125,3940632494080,77309411328,3680.159643990919
OGSA,W03,F2,rep-14,3.4206616734648243,0.9466666666666667,0.8714843750000004,120,3885871661056,69793218560,3660.237841831986
OGSA,W03,F2,rep-15,3.3812863650186693,0.9391666666666667,0.8632378472222225,125,3810709733376,70866960384,12377.099640783854
OGSA,W03,F2,rep-16,3.4323275285505277,0.9325,0.8636718750000004,124,3840774504448,79456894976,3658.2703242311254
OGSA,W03,F2,rep-17,3.391406969499163,0.9516666666666667,0.9186805555555559,118,3872986759168,54760833024,12534.444004821125
OGSA,W03,F2,rep-18,3.3959990329628087,0.9625,0.9278211805555557,118,3922378883072,62277025792,3612.106279033469
OGSA,W03,F2,rep-19,3.431986466631334,0.9425,0.8714843750000004,119,3881576693760,71940702208,13392.072700895369
OGSA,W03,F2,rep-20,3.414726648763289,0.9433333333333334,0.9202083333333336,115,3865470566400,56908316672,3777.829935454065
OGSA,W03,F2,rep-21,3.382004676819651,0.9516666666666667,0.8719184027777781,130,3862249340928,86973087744,3680.8184748515487
OGSA,W03,F2,rep-22,3.407101692850651,0.9483333333333334,0.9191319444444447,117,3877281726464,49392123904,3602.836289588595
OGSA,W03,F2,rep-23,3.4297190300582874,0.9441666666666667,0.9213454861111114,125,3885871661056,88046829568,3677.504672523355
OGSA,W03,F2,rep-24,3.3984721675343565,0.9591666666666666,0.9174045138888891,121,3911641464832,61203283968,3639.4586560491007
OGSA,W03,F2,rep-25,3.411758330629408,0.9533333333333334,0.8706163194444448,119,3903051530240,73014444032,3613.6944001773372
OGSA,W03,F2,rep-26,3.429800756627215,0.9566666666666667,0.9199565972222224,123,3937411268608,74088185856,3632.1541679499205
OGSA,W03,F2,rep-27,3.4051882320559796,0.9533333333333334,0.9200607638888892,116,3895535337472,57982058496,3588.1307753152214
OGSA,W03,F2,rep-28,3.3968771688021486,0.9475,0.870182291666667,110,3862249340928,26843545600,3561.567246564664
OGSA,W03,F2,rep-29,3.3981541596513036,0.9558333333333333,0.9264756944444447,121,3897682821120,61203283968,3635.007327684434
OGSA,W03,F2,rep-30,3.381485445731381,0.9491666666666667,0.9131163194444448,116,3851511922688,39728447488,3583.4859092719853
OGSA,W03,F3,rep-01,3.418078139733371,1.0,0.9497569444444447,123,4101693767680,70866960384,3637.257071386557
OGSA,W03,F3,rep-02,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,63350767616,3578.5351532977074
OGSA,W03,F3,rep-03,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,71940702208,3656.2963617325295
OGSA,W03,F3,rep-04,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,60129542144,3613.172422279604
OGSA,W03,F3,rep-05,3.418078139733371,1.0,0.9497569444444447,113,4101693767680,27917287424,3552.290661347797
OGSA,W03,F3,rep-06,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,44023414784,3785.124792397255
OGSA,W03,F3,rep-07,3.418078139733371,1.0,0.9497569444444447,124,4101693767680,77309411328,3684.151188703254
OGSA,W03,F3,rep-08,3.418078139733371,1.0,0.9497569444444447,115,4101693767680,28991029248,3564.372839697171
OGSA,W03,F3,rep-09,3.418078139733371,1.0,0.9497569444444447,112,4101693767680,38654705664,3533.3532239019405
OGSA,W03,F3,rep-10,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,63350767616,3616.216611728305
OGSA,W03,F3,rep-11,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,59055800320,3864.9443685717415
OGSA,W03,F3,rep-12,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,48318382080,3622.263385244878
OGSA,W03,F3,rep-13,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,77309411328,3704.459828819381
OGSA,W03,F3,rep-14,3.418078139733371,1.0,0.9497569444444447,120,4101693767680,69793218560,3676.4573342807125
OGSA,W03,F3,rep-15,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,70866960384,3663.662923121592
OGSA,W03,F3,rep-16,3.418078139733371,1.0,0.9497569444444447,124,4101693767680,79456894976,4647.116227250081
OGSA,W03,F3,rep-17,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,54760833024,3643.914903514087
OGSA,W03,F3,rep-18,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,62277025792,3726.8959264911246
OGSA,W03,F3,rep-19,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,71940702208,15311.258630739758
OGSA,W03,F3,rep-20,3.418078139733371,1.0,0.9497569444444447,115,4101693767680,56908316672,3696.652009326499
OGSA,W03,F3,rep-21,3.418078139733371,1.0,0.9497569444444447,130,4101693767680,86973087744,10432.411142101046
OGSA,W03,F3,rep-22,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,49392123904,3729.2512715794146
OGSA,W03,F3,rep-23,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,88046829568,3805.5408681102563
OGSA,W03,F3,rep-24,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,61203283968,3699.3406916735694
OGSA,W03,F3,rep-25,3.418078139733371,1.0,0.9497569444444447,119,4101693767680,73014444032,3669.6279949101154
OGSA,W03,F3,rep-26,3.418078139733371,1.0,0.9497569444444447,123,4101693767680,73014444032,3859.7883706679568
OGSA,W03,F3,rep-27,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,57982058496,3650.4449490457773
OGSA,W03,F3,rep-28,3.418078139733371,1.0,0.9497569444444447,110,4101693767680,26843545600,3726.3924517610576
OGSA,W03,F3,rep-29,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,61203283968,3766.706463531591
OGSA,W03,F3,rep-30,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,39728447488,3756.8776999250986
OGSA,W03,F4,rep-01,3.418078139733371,1.0,0.9497569444444447,123,4101693767680,70866960384,4061.7608760658186
OGSA,W03,F4,rep-02,3.3953457677838186,0.925,0.9080902777777778,117,3768833802240,63350767616,3768.3641217881814
OGSA,W03,F4,rep-03,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,71940702208,3816.479321802035
OGSA,W03,F4,rep-04,3.418078139733371,1.0,0.9497569444444447,117,4101693767680,60129542144,3810.9181630134117
OGSA,W03,F4,rep-05,3.418078139733371,1.0,0.9497569444444447,113,4101693767680,27917287424,3731.587327172747
OGSA,W03,F4,rep-06,3.418078139733371,1.0,0.9497569444444447,116,4101693767680,44023414784,3683.3738011482637
OGSA,W03,F4,rep-07,3.3977309773151068,0.9125,0.9028819444444446,124,3720515420160,77309411328,3857.079857640201
OGSA,W03,F4,rep-08,3.418078139733371,1.0,0.9497569444444447,115,4101693767680,28991029248,3752.1428341569845
OGSA,W03,F4,rep-09,3.418078139733371,1.0,0.9497569444444447,112,4101693767680,38654705664,3624.1300055989996
OGSA,W03,F4,rep-10,3.4216572791467,0.9375,0.8195486111111113,119,3849364439040,63350767616,3785.3254142683
OGSA,W03,F4,rep-11,3.3597419884413227,0.9366666666666666,0.9132986111111112,119,3776349995008,59055800320,3725.645027938299
OGSA,W03,F4,rep-12,3.438942708202796,0.9041666666666667,0.7961111111111112,117,3731252838400,48318382080,3789.7089965990745
OGSA,W03,F4,rep-13,3.441857353643871,0.9125,0.8898611111111113,125,3768833802240,77309411328,4297.448820056161
OGSA,W03,F4,rep-14,3.418078139733371,1.0,0.9497569444444447,120,4101693767680,69793218560,3828.396136406809
OGSA,W03,F4,rep-15,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,70866960384,3834.6673792984802
OGSA,W03,F4,rep-16,3.378707606186703,0.9375,0.9132986111111112,124,3801046056960,79456894976,3803.30820652307
OGSA,W03,F4,rep-17,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,54760833024,3800.5811317125335
OGSA,W03,F4,rep-18,3.418078139733371,1.0,0.9497569444444447,118,4101693767680,62277025792,3682.5302051147446
OGSA,W03,F4,rep-19,3.427148561534287,0.9125,0.8898611111111113,119,3752727674880,71940702208,21814.680250972742
OGSA,W03,F4,rep-20,3.4129650834286114,0.8866666666666667,0.8898611111111112,115,3631394848768,56908316672,3828.217400034191
OGSA,W03,F4,rep-21,3.4073407214933717,0.9375,0.9028819444444447,130,3833258311680,86973087744,21956.212192191742
OGSA,W03,F4,rep-22,3.378707606186703,0.9375,0.9132986111111112,117,3801046056960,49392123904,3814.486279588891
OGSA,W03,F4,rep-23,3.418078139733371,1.0,0.9497569444444447,125,4101693767680,88046829568,3884.8886771011166
OGSA,W03,F4,rep-24,3.3597419884413227,0.9366666666666666,0.9132986111111112,121,3776349995008,61203283968,3838.5882413131185
OGSA,W03,F4,rep-25,3.378707606186703,0.9375,0.9132986111111112,119,3801046056960,73014444032,3799.73879471072
OGSA,W03,F4,rep-26,3.4073407214933717,0.9375,0.9028819444444447,123,3833258311680,73014444032,3829.0792083425913
OGSA,W03,F4,rep-27,3.3597419884413227,0.9366666666666666,0.9132986111111112,116,3776349995008,57982058496,3789.696859981632
OGSA,W03,F4,rep-28,3.3732163237991335,0.9125,0.8690277777777781,110,3693671874560,26843545600,3733.798080938868
OGSA,W03,F4,rep-29,3.4598347662222557,0.9,0.8872569444444447,121,3736621547520,61203283968,3831.853408162715
OGSA,W03,F4,rep-30,3.3761386296555855,0.9241666666666667,0.9054861111111112,116,3744137740288,39728447488,3817.7032487583347
Proposed,W01,F0,rep-01,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4097.635873
Proposed,W01,F0,rep-02,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4273.340752999926
Proposed,W01,F0,rep-03,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4352.678933000187
Proposed,W01,F0,rep-04,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4361.582474998557
Proposed,W01,F0,rep-05,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4362.692646000141
Proposed,W01,F0,rep-06,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4456.013982000231
Proposed,W01,F0,rep-07,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4466.554334998932
Proposed,W01,F0,rep-08,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4476.458696000691
Proposed,W01,F0,rep-09,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4463.7891689978915
Proposed,W01,F0,rep-10,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4512.084955997125
Proposed,W01,F0,rep-11,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4451.174567000066
Proposed,W01,F0,rep-12,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4478.468499997234
Proposed,W01,F0,rep-13,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4476.188493999416
Proposed,W01,F0,rep-14,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4429.55511199898
Proposed,W01,F0,rep-15,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4449.1197230026955
Proposed,W01,F0,rep-16,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4573.04774700583
Proposed,W01,F0,rep-17,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4373.004226996045
Proposed,W01,F0,rep-18,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4493.968622996817
Proposed,W01,F0,rep-19,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4512.4932049996005
Proposed,W01,F0,rep-20,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4390.114516998892
Proposed,W01,F0,rep-21,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4392.830760004017
Proposed,W01,F0,rep-22,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4417.0696380033405
Proposed,W01,F0,rep-23,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4387.10844899515
Proposed,W01,F0,rep-24,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4431.304824987365
Proposed,W01,F0,rep-25,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4597.336682995774
Proposed,W01,F0,rep-26,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4437.571117001426
Proposed,W01,F0,rep-27,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4430.663241996172
Proposed,W01,F0,rep-28,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4457.112741997207
Proposed,W01,F0,rep-29,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4635.489207003502
Proposed,W01,F0,rep-30,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4451.938491996771
Proposed,W01,F1,rep-01,3.8243485390978544,0.9791666666666666,0.973125,200,5220532748288,444529115136,4456.482702006269
Proposed,W01,F1,rep-02,3.818865602124237,0.9791666666666666,0.973125,200,5223753973760,444529115136,4490.503049000381
Proposed,W01,F1,rep-03,3.812284372573348,0.9791666666666666,0.9731250000000002,200,5242007584768,444529115136,4451.996883005904
Proposed,W01,F1,rep-04,3.821607070611045,0.9791666666666666,0.9314583333333334,200,5226975199232,444529115136,4482.932326010996
Proposed,W01,F1,rep-05,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4722.306618999028
Proposed,W01,F1,rep-06,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4479.637347003063
Proposed,W01,F1,rep-07,3.8252623619267894,0.9791666666666666,0.9731250000000002,200,5221606490112,444529115136,4510.499967032956
Proposed,W01,F1,rep-08,3.821607070611045,0.9791666666666666,0.9314583333333334,200,5226975199232,444529115136,4505.096829000649
Proposed,W01,F1,rep-09,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4520.832219001022
Proposed,W01,F1,rep-10,3.821607070611045,0.9791666666666666,0.9314583333333334,200,5226975199232,444529115136,4548.834794982213
Proposed,W01,F1,rep-11,3.818865602124237,0.9791666666666666,0.973125,200,5223753973760,444529115136,4526.304872988476
Proposed,W01,F1,rep-12,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4540.223527988928
Proposed,W01,F1,rep-13,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4258.990546011773
Proposed,W01,F1,rep-14,3.811373650076318,0.9791666666666666,0.973125,200,5240933842944,444529115136,4568.255954004599
Proposed,W01,F1,rep-15,3.821607070611045,0.9791666666666666,0.9314583333333334,200,5226975199232,444529115136,4250.280758996269
Proposed,W01,F1,rep-16,3.8252623619267894,0.9791666666666666,0.9731250000000002,200,5221606490112,444529115136,4586.146756994822
Proposed,W01,F1,rep-17,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4543.618962979963
Proposed,W01,F1,rep-18,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4561.450602993318
Proposed,W01,F1,rep-19,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4269.858672992996
Proposed,W01,F1,rep-20,3.8252623619267894,0.9791666666666666,0.9731250000000002,200,5221606490112,444529115136,4588.6387530135835
Proposed,W01,F1,rep-21,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4621.32275699696
Proposed,W01,F1,rep-22,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4231.076078006481
Proposed,W01,F1,rep-23,3.8252623619267894,0.9791666666666666,0.9731250000000002,200,5221606490112,444529115136,4614.072082969869
Proposed,W01,F1,rep-24,3.8252623619267894,0.9791666666666666,0.9731250000000002,200,5221606490112,444529115136,4594.491804016798
Proposed,W01,F1,rep-25,3.818865602124237,0.9791666666666666,0.973125,200,5223753973760,444529115136,4615.635707002184
Proposed,W01,F1,rep-26,3.8243485390978544,0.9791666666666666,0.973125,200,5220532748288,444529115136,4624.251173022458
Proposed,W01,F1,rep-27,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4641.2064669866595
Proposed,W01,F1,rep-28,3.8092269470476006,0.9825,0.9402083333333334,200,5226975199232,444529115136,4630.577085014011
Proposed,W01,F1,rep-29,3.822520893439982,1.0,0.9835416666666669,200,5334349381632,444529115136,4248.3294020221365
Proposed,W01,F1,rep-30,3.8078151005743224,0.9833333333333333,0.9427083333333331,200,5229122682880,444529115136,4262.769551008205
Proposed,W01,F2,rep-01,3.8441808578206715,0.9691666666666666,0.9679166666666668,200,5181878042624,444529115136,4626.202160003231
Proposed,W01,F2,rep-02,3.8477288770533384,0.9683333333333334,0.9679166666666668,200,5185099268096,444529115136,4683.106628017413
Proposed,W01,F2,rep-03,3.8427194476485607,0.9683333333333334,0.905416666666667,200,5193689202688,444529115136,4670.758421971186
Proposed,W01,F2,rep-04,3.8440326917727883,0.9691666666666666,0.9679166666666668,200,5189394235392,444529115136,4705.611372966814
Proposed,W01,F2,rep-05,3.8453436775236285,0.9691666666666666,0.9679166666666668,200,5194762944512,444529115136,4715.9823139845685
Proposed,W01,F2,rep-06,3.8440326917727883,0.9683333333333334,0.905416666666667,200,5199057911808,444529115136,4698.246797997854
Proposed,W01,F2,rep-07,3.8453436775236285,0.9691666666666666,0.9679166666666668,200,5194762944512,444529115136,4255.453446970932
Proposed,W01,F2,rep-08,3.8427194476485607,0.9691666666666666,0.9679166666666668,200,5193689202688,444529115136,4245.117877957455
Proposed,W01,F2,rep-09,3.8477288770533384,0.9683333333333334,0.9679166666666668,200,5185099268096,444529115136,4260.83002201085
Proposed,W01,F2,rep-10,3.8477288770533384,0.9683333333333334,0.9679166666666668,200,5185099268096,444529115136,4713.769953974406
Proposed,W01,F2,rep-11,3.8440326917727883,0.9683333333333334,0.905416666666667,200,5199057911808,444529115136,4705.117606034037
Proposed,W01,F2,rep-12,3.8440326917727883,0.9691666666666666,0.9679166666666668,200,5189394235392,444529115136,4741.819744993336
Proposed,W01,F2,rep-13,3.8373068464262117,0.9691666666666666,0.9679166666666668,200,5179730558976,444529115136,4733.214854008111
